CustomerID,State,City,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Tenure_Group,Revenue_Segment
9297-FVVDH,California,Hemet,92545,Female,No,Yes,No,57,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.5,4845.4,No,0,41,5928,Not Churned,2+ Years,High
8007-YYPWD,California,Homeland,92548,Female,No,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.05,369.1,No,0,43,5218,Not Churned,1-2 Years,Low
7101-HRBLJ,California,Idyllwild,92549,Female,No,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.7,6096.9,No,0,36,4592,Not Churned,2+ Years,Medium
6635-CPNUN,California,Moreno Valley,92553,Male,No,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),96.6,2684.35,No,0,43,5530,Not Churned,2+ Years,High
5453-YBTWV,California,Moreno Valley,92557,Male,No,Yes,Yes,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),101.1,6994.8,No,0,62,4226,Not Churned,2+ Years,High
5039-LZRQT,California,Mountain Center,92561,Female,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.2,273.25,No,0,34,2953,Not Churned,1-2 Years,Low
2931-VUVJN,California,Murrieta,92562,Female,Yes,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,94.05,5483.9,No,0,30,5061,Not Churned,2+ Years,High
6418-PIQSP,California,Perris,92570,Female,No,Yes,No,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.0,4985.9,No,0,31,4684,Not Churned,2+ Years,Medium
8220-OCUFY,California,Perris,92571,Female,No,No,No,21,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,60.25,1258.35,No,0,25,4870,Not Churned,1-2 Years,Medium
3995-WFCSM,California,San Jacinto,92582,Female,No,No,No,2,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,60.85,111.4,No,0,54,3796,Not Churned,0-6 Months,Medium
1895-QTKDO,California,San Jacinto,92583,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),43.95,43.95,No,0,20,5684,Not Churned,0-6 Months,Low
2038-OEQZH,California,Menifee,92584,Male,No,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,86.05,308.1,No,0,55,3653,Not Churned,0-6 Months,High
1178-PZGAB,California,Sun City,92585,Female,No,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.25,383.65,No,0,78,5586,Not Churned,1-2 Years,Low
2626-VEEWG,California,Sun City,92587,Male,No,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.4,1284.2,No,0,70,4890,Not Churned,2+ Years,Low
2878-RMWXY,California,Temecula,92590,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),102.65,7550.3,No,0,66,4680,Not Churned,2+ Years,High
1657-DYMBM,California,Temecula,92591,Male,No,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.9,1110.05,No,0,61,4157,Not Churned,2+ Years,Low
7311-MQJCH,California,Temecula,92592,Female,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.55,99.6,No,0,47,2575,Not Churned,0-6 Months,Low
7375-WMVMT,California,Wildomar,92595,Male,Yes,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),95.5,6707.15,No,0,80,6412,Not Churned,2+ Years,High
1136-XGEQU,California,Winchester,92596,Female,No,Yes,No,50,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),84.15,4164.4,No,0,43,4625,Not Churned,2+ Years,High
2530-FMFXO,California,Irvine,92602,Male,No,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,103.2,5873.75,No,0,55,4478,Not Churned,2+ Years,High
6844-DZKRF,California,Irvine,92604,Male,No,No,No,2,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),50.2,109.25,No,0,59,4697,Not Churned,0-6 Months,Low
5970-GHJAW,California,Irvine,92612,Male,No,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.95,862.4,No,0,75,3574,Not Churned,2+ Years,Low
8879-XUAHX,California,Irvine,92614,Male,No,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,116.25,8564.75,No,0,47,6124,Not Churned,2+ Years,High
3689-MOZGR,California,Irvine,92618,Female,No,No,No,29,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,31.2,926.2,No,0,39,4761,Not Churned,2+ Years,Low
4195-PNGZS,California,Irvine,92620,Male,No,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.45,1718.2,No,0,39,5295,Not Churned,2+ Years,Low
5003-XZWWO,California,Capistrano Beach,92624,Male,No,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.2,5956.85,No,0,33,4753,Not Churned,2+ Years,High
7622-FWGEW,California,Costa Mesa,92626,Male,Yes,Yes,No,56,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.65,4824.45,No,0,70,6500,Not Churned,2+ Years,High
6922-NCEDI,California,Costa Mesa,92627,Male,No,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.2,1238.65,No,0,23,6473,Not Churned,2+ Years,Low
9891-NQDBD,California,Lake Forest,92630,Female,No,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.55,672.2,No,0,39,3493,Not Churned,2+ Years,Low
6131-IUNXN,California,Huntington Beach,92646,Female,No,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,382.2,No,0,64,3636,Not Churned,1-2 Years,Low
8548-AWOFC,California,Huntington Beach,92647,Male,No,Yes,No,66,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,63.85,4264.6,No,0,72,5956,Not Churned,2+ Years,Medium
9798-DRYDS,California,Huntington Beach,92648,Female,No,Yes,No,17,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,61.95,1070.7,No,0,27,4759,Not Churned,1-2 Years,Medium
8532-UEFWH,California,Huntington Beach,92649,Male,No,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,1345.85,No,0,21,4676,Not Churned,2+ Years,Low
6296-DDOOR,California,Laguna Beach,92651,Female,No,No,No,19,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,58.2,1045.25,No,0,73,4033,Not Churned,1-2 Years,Medium
7951-VRDVK,California,Laguna Hills,92653,Female,No,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),85.85,3003.55,No,0,64,4898,Not Churned,2+ Years,High
4815-YOSUK,California,Aliso Viejo,92656,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),104.9,7537.5,No,0,35,4927,Not Churned,2+ Years,High
0380-NEAVX,California,Newport Beach,92660,Male,Yes,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.85,3343.15,No,0,71,5626,Not Churned,2+ Years,High
4365-MSDYN,California,San Clemente,92672,Male,No,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.55,161.15,No,0,31,4909,Not Churned,6-12 Months,Low
7036-TYDEC,California,San Clemente,92673,Female,No,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,104.0,7028.5,No,0,63,5902,Not Churned,2+ Years,High
5802-ADBRC,California,San Juan Capistrano,92675,Female,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,104.4,5232.9,No,0,26,6100,Not Churned,2+ Years,High
8076-FEZKJ,California,Silverado,92676,Male,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,225.85,No,0,80,5039,Not Churned,6-12 Months,Low
5197-YPYBZ,California,Laguna Niguel,92677,Female,No,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.25,274.7,No,0,49,2646,Not Churned,6-12 Months,Low
4312-GVYNH,California,Westminster,92683,Female,No,Yes,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),49.85,3370.2,No,0,26,5460,Not Churned,2+ Years,Low
8495-LJDFO,California,Rancho Santa Margarita,92688,Female,Yes,No,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.95,7111.3,No,0,26,5780,Not Churned,2+ Years,High
0839-JTCUD,California,Mission Viejo,92691,Female,No,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.9,5958.85,No,0,20,4082,Not Churned,2+ Years,High
5494-WOZRZ,California,Mission Viejo,92692,Female,No,Yes,No,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.0,5999.85,No,0,72,5770,Not Churned,2+ Years,Medium
1302-UHBDD,California,Ladera Ranch,92694,Male,Yes,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.95,1648.45,No,0,33,4812,Not Churned,1-2 Years,High
2234-EOFPT,California,Santa Ana,92701,Male,No,Yes,No,72,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.35,5753.25,No,0,55,4278,Not Churned,2+ Years,Medium
8619-IJNDK,California,Santa Ana,92703,Female,No,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),64.05,4492.9,No,0,71,4374,Not Churned,2+ Years,Medium
8378-LKJAF,California,Santa Ana,92704,Male,No,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.15,3956.7,No,0,34,3738,Not Churned,2+ Years,High
1153-GNOLC,California,Santa Ana,92707,Male,No,No,No,33,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,39.1,1309,No,0,40,2855,Not Churned,2+ Years,Low
3298-QEICA,California,Fountain Valley,92708,Female,No,Yes,No,23,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,34.6,813.45,No,0,73,4445,Not Churned,1-2 Years,Low
0788-DXBFY,California,Tustin,92780,Male,No,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.55,1108.8,No,0,72,4801,Not Churned,2+ Years,Low
3597-YASZG,California,Tustin,92782,Female,Yes,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.45,7349.35,No,0,27,5004,Not Churned,2+ Years,High
3496-LFSZU,California,Anaheim,92801,Male,No,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.5,294.2,No,0,68,2896,Not Churned,0-6 Months,Medium
5242-UOWHD,California,Anaheim,92802,Male,No,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,929.2,No,0,62,4210,Not Churned,2+ Years,Low
6479-SZPLM,California,Anaheim,92805,Male,No,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.45,754.5,No,0,39,5745,Not Churned,2+ Years,Low
8097-VBQTZ,California,Anaheim,92806,Male,No,No,No,54,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.9,3883.3,No,0,65,6092,Not Churned,2+ Years,Medium
4500-HKANN,California,Anaheim,92807,Male,No,Yes,No,23,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,59.7,1414.2,No,0,49,3464,Not Churned,1-2 Years,Medium
9917-KWRBE,California,Anaheim,92808,Female,No,Yes,No,41,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),78.35,3211.2,No,0,44,2894,Not Churned,2+ Years,Medium
3420-ZDBMA,California,Brea,92821,Male,Yes,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.45,371.6,No,0,36,5171,Not Churned,0-6 Months,Medium
2212-LYASK,California,Brea,92823,Male,No,Yes,No,27,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),45.85,1246.4,No,0,49,2068,Not Churned,2+ Years,Low
1393-IMKZG,California,Fullerton,92831,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.85,95.85,No,0,23,3270,Not Churned,0-6 Months,High
8069-RHUXK,California,Fullerton,92832,Female,No,Yes,No,67,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),35.7,2545.7,No,0,25,5655,Not Churned,2+ Years,Low
3398-GCPMU,California,Fullerton,92833,Female,Yes,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),89.55,6448.85,No,0,25,4993,Not Churned,2+ Years,High
2908-WGAXL,California,Fullerton,92835,Female,No,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.95,1468.9,No,0,76,5243,Not Churned,2+ Years,Low
3378-AJRAO,California,Garden Grove,92840,Male,No,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.85,1013.6,No,0,58,5331,Not Churned,2+ Years,Low
1013-QCWAM,California,Garden Grove,92841,Female,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,6690.75,No,0,32,5469,Not Churned,2+ Years,High
6050-FFXES,California,Garden Grove,92844,Female,No,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),105.35,7240.65,No,0,34,5268,Not Churned,2+ Years,High
0362-RAOQO,California,Norco,92860,Female,No,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,830.25,No,0,75,3878,Not Churned,2+ Years,Low
9554-DFKIC,California,Villa Park,92861,Male,No,Yes,Yes,30,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.45,1588.7,No,0,38,2613,Not Churned,2+ Years,Medium
5527-ACHSO,California,Orange,92865,Female,No,No,No,11,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.5,829.3,No,0,75,5541,Not Churned,6-12 Months,Medium
0829-DDVLK,California,Orange,92866,Female,No,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.1,302.45,No,0,71,4359,Not Churned,1-2 Years,Low
1399-UBQIU,California,Orange,92867,Male,No,No,No,11,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.35,712.25,No,0,47,2288,Not Churned,6-12 Months,Medium
1813-JLKWR,California,Orange,92868,Female,No,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,1336.65,No,0,31,5384,Not Churned,2+ Years,Low
0336-PIKEI,California,Orange,92869,Male,Yes,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),74.4,5360.75,No,0,58,5590,Not Churned,2+ Years,Medium
7322-OCWHC,California,Placentia,92870,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),93.05,6735.05,No,0,39,4988,Not Churned,2+ Years,High
9537-VHDTA,California,Corona,92879,Female,No,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,51.2,51.2,No,0,51,3699,Not Churned,0-6 Months,Medium
4957-TIALW,California,Corona,92880,Female,No,No,No,15,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),65.6,1010,No,0,28,2976,Not Churned,1-2 Years,Medium
2054-PJOCK,California,Corona,92881,Female,No,No,No,60,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),80.55,4847.05,No,0,52,4159,Not Churned,2+ Years,Medium
9150-HEPMB,California,Corona,92882,Male,No,No,No,56,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,52.7,3019.7,No,0,63,4753,Not Churned,2+ Years,Medium
9030-QGZNL,California,Corona,92883,Female,No,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,161.65,No,0,23,4249,Not Churned,6-12 Months,Low
3126-WQMGH,California,Yorba Linda,92887,Female,No,Yes,No,49,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.15,2583.75,No,0,40,5224,Not Churned,2+ Years,Medium
7176-WRTNX,California,Ventura,93004,Male,No,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.95,7711.25,No,0,26,4511,Not Churned,2+ Years,High
5732-IKGQH,California,Camarillo,93012,Male,Yes,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.45,5481.25,No,0,78,5490,Not Churned,2+ Years,High
9239-GZHZE,California,Carpinteria,93013,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.65,8124.2,No,0,79,6469,Not Churned,2+ Years,High
7205-BAIAD,California,Fillmore,93015,Female,No,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.6,827.3,No,0,27,3091,Not Churned,2+ Years,Low
0093-EXYQL,California,Ojai,93023,Female,Yes,No,No,40,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.55,3673.6,No,0,59,5742,Not Churned,2+ Years,High
8064-RAVOH,California,Oxnard,93030,Male,No,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.85,49.85,No,0,49,5323,Not Churned,0-6 Months,Low
0219-QAERP,California,Oxnard,93033,Male,No,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,576.65,No,0,74,4006,Not Churned,2+ Years,Low
9168-INPSZ,California,Port Hueneme,93041,Female,Yes,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,104.15,4495.65,No,0,32,2944,Not Churned,2+ Years,High
0015-UOCOJ,California,Simi Valley,93063,Female,Yes,No,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.2,340.35,No,0,34,5525,Not Churned,6-12 Months,Low
5334-AFQJB,California,Simi Valley,93065,Male,Yes,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.1,1789.9,No,0,74,5751,Not Churned,2+ Years,Low
2754-SDJRD,California,Somis,93066,Female,Yes,No,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.15,908.55,No,0,42,5157,Not Churned,6-12 Months,High
8963-JLGJT,California,Santa Barbara,93105,Male,No,No,Yes,3,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,55.9,157.55,No,0,36,4648,Not Churned,0-6 Months,Medium
1465-LNTLJ,California,Santa Barbara,93109,Male,Yes,Yes,No,8,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),64.4,581.7,No,0,78,4537,Not Churned,6-12 Months,Medium
2135-DQWAQ,California,Santa Barbara,93111,Female,No,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,85.3,420.45,No,0,67,2689,Not Churned,0-6 Months,High
